public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::operator[](__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::AsVector(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::begin(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::end(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 __cdecl CLibConstraintStructureItem::GetParameter(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::At(__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::First(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Last(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::operator[](__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::AsVector(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::begin(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::end(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::At(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::First(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Last(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::operator[](__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::AsVector(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::begin(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::end(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::At(__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::First(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Last(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::operator[](__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::AsVector(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::begin(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::end(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > & __ptr64 __cdecl CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::operator=(class CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > & __ptr64 __cdecl CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::operator=(class CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndirectArray<class CLibConstraintStructureItem> & __ptr64 __cdecl CIndirectArray<class CLibConstraintStructureItem>::operator=(class CIndirectArray<class CLibConstraintStructureItem> const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibClassFactoryItem & __ptr64 __cdecl CLibClassFactoryItem::operator=(class CLibClassFactoryItem const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStatus & __ptr64 __cdecl CLibConstraintStatus::operator=(class CLibConstraintStatus const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem & __ptr64 __cdecl CLibConstraintStructureItem::operator=(class CLibConstraintStructureItem const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::At(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::First(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::Last(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::operator[](__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::AsVector(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::begin(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 * __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::end(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 __cdecl CLibConstraintStatus::AddConstraint(class CLibConstraintStructureItem * __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 __cdecl CLibConstraintStatus::GetConstraint(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 __cdecl CLibConstraintStructureItem::AddSubitem(class CLibConstraintStructureItem * __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 __cdecl CLibConstraintStructureItem::GetSubitem(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 __cdecl CLibConstraintStructureItem::GetSubitem(enum CLibObjectConstraint::EType) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 __cdecl CLibConstraintStructureItemsCollection::Add(class CLibConstraintStructureItem * __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 __cdecl CLibConstraintStructureItemsCollection::Find(enum CLibObjectConstraint::EType) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::At(__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::First(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::Last(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 const & __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::operator[](__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::AsVector(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::begin(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItem * __ptr64 const * __ptr64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::end(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibConstraintStructureItemsCollection & __ptr64 __cdecl CLibConstraintStructureItemsCollection::operator=(class CLibConstraintStructureItemsCollection const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibDBCategoryInfo & __ptr64 __cdecl CLibDBCategoryInfo::operator=(class CLibDBCategoryInfo const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibManUtils & __ptr64 __cdecl CLibManUtils::operator=(class CLibManUtils && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibManUtils & __ptr64 __cdecl CLibManUtils::operator=(class CLibManUtils const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectConstraint & __ptr64 __cdecl CLibObjectConstraint::operator=(class CLibObjectConstraint const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectConstraint * __ptr64 __cdecl CLibObjectConstraints::GetConstraint(enum CLibObjectConstraint::EType) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectConstraint * __ptr64 __cdecl CLibObjectConstraints::operator[](__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectConstraints & __ptr64 __cdecl CLibObjectConstraints::operator=(class CLibObjectConstraints const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectConstraints * __ptr64 __cdecl CLibSubtask::GetConstraints(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectUIDObject & __ptr64 __cdecl CLibObjectUIDObject::operator=(class CLibObjectUIDObject const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectUIDRecord & __ptr64 __cdecl CLibObjectUIDRecord::operator=(class CLibObjectUIDRecord const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectUIDRecord * __ptr64 __cdecl CLibObjectUIDRegistry::GetUIDRecord(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibObjectUIDRegistry & __ptr64 __cdecl CLibObjectUIDRegistry::operator=(class CLibObjectUIDRegistry const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibraryObject * __ptr64 __cdecl CLibObjectUIDObject::GetLibraryObject(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibSaveContext & __ptr64 __cdecl CLibSaveContext::operator=(class CLibSaveContext const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibSerializationContext & __ptr64 __cdecl CLibSerializationContext::operator=(class CLibSerializationContext const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibSubtask & __ptr64 __cdecl CLibSubtask::operator=(class CLibSubtask const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CLibUID & __ptr64 __cdecl CLibUID::operator=(class CLibUID const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CMStudioObjectLifecycleService & __ptr64 __cdecl CMStudioObjectLifecycleService::operator=(class CMStudioObjectLifecycleService const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CObjectRelationsArray & __ptr64 __cdecl CObjectRelationsArray::operator=(class CObjectRelationsArray const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CParamsOwner & __ptr64 __cdecl CLibObjectConstraint::GetParameters(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CParamsOwner & __ptr64 __cdecl CLibSubtask::GetIdentification(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > & __ptr64 __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::operator=(class CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > & __ptr64 __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::operator=(class CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CSortedIndirectArray<class CLibConstraintStructureItem> & __ptr64 __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::operator=(class CSortedIndirectArray<class CLibConstraintStructureItem> && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CSortedIndirectArray<class CLibConstraintStructureItem> & __ptr64 __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::operator=(class CSortedIndirectArray<class CLibConstraintStructureItem> const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class ILibAssembly & __ptr64 __cdecl ILibAssembly::operator=(class ILibAssembly && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class ILibAssembly & __ptr64 __cdecl ILibAssembly::operator=(class ILibAssembly const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class ILibAssemblyLink & __ptr64 __cdecl ILibAssemblyLink::operator=(class ILibAssemblyLink && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class ILibAssemblyLink & __ptr64 __cdecl ILibAssemblyLink::operator=(class ILibAssemblyLink const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class NcArray<class NcDbObjectId,class OdPlainObjectsAllocator<class NcDbObjectId> > const & __ptr64 __cdecl CLibObjectUIDRecord::GetObjects(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class NcDbObjectId __cdecl CLibObjectConstraint::GetObjectId(void) __ptr64;lcsLibManager.nrx;Exported Function;
