public: long __cdecl CMDSNodes::FinalConstruct(void) __ptr64,UnitsCSCom.dll,Exported Function
"public: long __cdecl CMDSNodes::_InternalQueryInterface(struct _GUID const & __ptr64,void * __ptr64 * __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: long __cdecl CEnumVariantImpl::_InternalQueryInterface(struct _GUID const & __ptr64,void * __ptr64 * __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
public: long __cdecl ATL::CComObjectRootEx<class ATL::CComSingleThreadModel>::_AtlInitialConstruct(void) __ptr64,UnitsCSCom.dll,Exported Function
public: int __cdecl CPersistentObjectsCollection::RemoveItem(struct tagVARIANT) __ptr64,UnitsCSCom.dll,Exported Function
"public: int __cdecl CItemCollection::GetItem(struct tagVARIANT const & __ptr64,void * __ptr64 * __ptr64,bool) __ptr64",UnitsCSCom.dll,Exported Function
public: class CSoidPropertiesCounter & __ptr64 __cdecl CSoidPropertiesCounter::operator=(class CSoidPropertiesCounter const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CSoidPropertiesCounter & __ptr64 __cdecl CSoidPropertiesCounter::operator=(class CSoidPropertiesCounter && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CPersistentObjectsCollection & __ptr64 __cdecl CPersistentObjectsCollection::operator=(class CPersistentObjectsCollection const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementTemporary & __ptr64 __cdecl CoElementTemporary::operator=(class CoElementTemporary const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementTemporary & __ptr64 __cdecl CoElementTemporary::operator=(class CoElementTemporary && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementStandalone & __ptr64 __cdecl CoElementStandalone::operator=(class CoElementStandalone const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementStandalone & __ptr64 __cdecl CoElementStandalone::operator=(class CoElementStandalone && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementAdapterT<class linCSNode> & __ptr64 __cdecl CoElementAdapterT<class linCSNode>::operator=(class CoElementAdapterT<class linCSNode> const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementAdapterT<class linCSNode> & __ptr64 __cdecl CoElementAdapterT<class linCSNode>::operator=(class CoElementAdapterT<class linCSNode> && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementAdapterT<class linCSDataObject> & __ptr64 __cdecl CoElementAdapterT<class linCSDataObject>::operator=(class CoElementAdapterT<class linCSDataObject> const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementAdapterT<class linCSDataObject> & __ptr64 __cdecl CoElementAdapterT<class linCSDataObject>::operator=(class CoElementAdapterT<class linCSDataObject> && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementAdapterT<class linCSCollision> & __ptr64 __cdecl CoElementAdapterT<class linCSCollision>::operator=(class CoElementAdapterT<class linCSCollision> const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementAdapterT<class linCSCollision> & __ptr64 __cdecl CoElementAdapterT<class linCSCollision>::operator=(class CoElementAdapterT<class linCSCollision> && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElementAdapter & __ptr64 __cdecl CoElementAdapter::operator=(class CoElementAdapter const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElement & __ptr64 __cdecl CoElement::operator=(class CoElement const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CoElement & __ptr64 __cdecl CoElement::operator=(class CoElement && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CNodesPersistentCollection & __ptr64 __cdecl CNodesPersistentCollection::operator=(class CNodesPersistentCollection const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CNodesPersistentCollection & __ptr64 __cdecl CNodesPersistentCollection::operator=(class CNodesPersistentCollection && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CMDSObjects & __ptr64 __cdecl CMDSObjects::operator=(class CMDSObjects const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CMDSObjects & __ptr64 __cdecl CMDSObjects::operator=(class CMDSObjects && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CMDSNodes & __ptr64 __cdecl CMDSNodes::operator=(class CMDSNodes const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CMDSNodes & __ptr64 __cdecl CMDSNodes::operator=(class CMDSNodes && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CItemCollection & __ptr64 __cdecl CItemCollection::operator=(class CItemCollection const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: class CEnumVariantImpl & __ptr64 __cdecl CEnumVariantImpl::operator=(class CEnumVariantImpl const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
"public: class ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> & __ptr64 __cdecl ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::operator=(class ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> & __ptr64 __cdecl ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::operator=(class ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> && __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> & __ptr64 __cdecl ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::operator=(class ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> & __ptr64 __cdecl ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::operator=(class ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> && __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> & __ptr64 __cdecl ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::operator=(class ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> & __ptr64 __cdecl ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::operator=(class ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> && __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
public: class ATL::CComObjectRootEx<class ATL::CComSingleThreadModel> & __ptr64 __cdecl ATL::CComObjectRootEx<class ATL::CComSingleThreadModel>::operator=(class ATL::CComObjectRootEx<class ATL::CComSingleThreadModel> const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CoElementStandalone,&struct _GUID const CLSID_Element> & __ptr64 __cdecl ATL::CComCoClass<class CoElementStandalone,&struct _GUID const CLSID_Element>::operator=(class ATL::CComCoClass<class CoElementStandalone,&struct _GUID const CLSID_Element> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CoElementStandalone,&struct _GUID const CLSID_Element> & __ptr64 __cdecl ATL::CComCoClass<class CoElementStandalone,&struct _GUID const CLSID_Element>::operator=(class ATL::CComCoClass<class CoElementStandalone,&struct _GUID const CLSID_Element> && __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CMDSObjects,&struct _GUID const CLSID_MDSObjects> & __ptr64 __cdecl ATL::CComCoClass<class CMDSObjects,&struct _GUID const CLSID_MDSObjects>::operator=(class ATL::CComCoClass<class CMDSObjects,&struct _GUID const CLSID_MDSObjects> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CMDSObjects,&struct _GUID const CLSID_MDSObjects> & __ptr64 __cdecl ATL::CComCoClass<class CMDSObjects,&struct _GUID const CLSID_MDSObjects>::operator=(class ATL::CComCoClass<class CMDSObjects,&struct _GUID const CLSID_MDSObjects> && __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CMDSNodes,&struct _GUID const CLSID_MDSNodes> & __ptr64 __cdecl ATL::CComCoClass<class CMDSNodes,&struct _GUID const CLSID_MDSNodes>::operator=(class ATL::CComCoClass<class CMDSNodes,&struct _GUID const CLSID_MDSNodes> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CMDSNodes,&struct _GUID const CLSID_MDSNodes> & __ptr64 __cdecl ATL::CComCoClass<class CMDSNodes,&struct _GUID const CLSID_MDSNodes>::operator=(class ATL::CComCoClass<class CMDSNodes,&struct _GUID const CLSID_MDSNodes> && __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CEnumVariantImpl,&struct _GUID const GUID_NULL> & __ptr64 __cdecl ATL::CComCoClass<class CEnumVariantImpl,&struct _GUID const GUID_NULL>::operator=(class ATL::CComCoClass<class CEnumVariantImpl,&struct _GUID const GUID_NULL> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: class ATL::CComCoClass<class CEnumVariantImpl,&struct _GUID const GUID_NULL> & __ptr64 __cdecl ATL::CComCoClass<class CEnumVariantImpl,&struct _GUID const GUID_NULL>::operator=(class ATL::CComCoClass<class CEnumVariantImpl,&struct _GUID const GUID_NULL> && __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
public: __cdecl CSoidPropertiesCounter::CSoidPropertiesCounter(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CPersistentObjectsCollection::CPersistentObjectsCollection(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CPersistentObjectsCollection::CPersistentObjectsCollection(class CPersistentObjectsCollection const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementTemporary::~CoElementTemporary(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementTemporary::CoElementTemporary(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementTemporary::CoElementTemporary(class CoElementTemporary const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementTemporary::CoElementTemporary(class CoElementTemporary && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementStandalone::~CoElementStandalone(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementStandalone::CoElementStandalone(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementStandalone::CoElementStandalone(class CoElementStandalone const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementStandalone::CoElementStandalone(class CoElementStandalone && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementPersistent::CoElementPersistent(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSNode>::CoElementAdapterT<class linCSNode>(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSNode>::CoElementAdapterT<class linCSNode>(class CoElementAdapterT<class linCSNode> const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSNode>::CoElementAdapterT<class linCSNode>(class CoElementAdapterT<class linCSNode> && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSDataObject>::CoElementAdapterT<class linCSDataObject>(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSDataObject>::CoElementAdapterT<class linCSDataObject>(class CoElementAdapterT<class linCSDataObject> const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSDataObject>::CoElementAdapterT<class linCSDataObject>(class CoElementAdapterT<class linCSDataObject> && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSCollision>::CoElementAdapterT<class linCSCollision>(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSCollision>::CoElementAdapterT<class linCSCollision>(class CoElementAdapterT<class linCSCollision> const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapterT<class linCSCollision>::CoElementAdapterT<class linCSCollision>(class CoElementAdapterT<class linCSCollision> && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapter::CoElementAdapter(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElementAdapter::CoElementAdapter(class CoElementAdapter const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElement::~CoElement(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElement::CoElement(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElement::CoElement(class CoElement const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CoElement::CoElement(class CoElement && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CNodesPersistentCollection::CNodesPersistentCollection(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CNodesPersistentCollection::CNodesPersistentCollection(class CNodesPersistentCollection const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CNodesPersistentCollection::CNodesPersistentCollection(class CNodesPersistentCollection && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSObjects::~CMDSObjects(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSObjects::CMDSObjects(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSObjects::CMDSObjects(class CMDSObjects const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSObjects::CMDSObjects(class CMDSObjects && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSNodes::~CMDSNodes(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSNodes::CMDSNodes(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSNodes::CMDSNodes(class CMDSNodes const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CMDSNodes::CMDSNodes(class CMDSNodes && __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CItemCollection::CItemCollection(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CItemCollection::CItemCollection(class CItemCollection const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CEnumVariantImpl::CEnumVariantImpl(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl CEnumVariantImpl::CEnumVariantImpl(class CEnumVariantImpl const & __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
"public: __cdecl ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>(void) __ptr64",UnitsCSCom.dll,Exported Function
"public: __cdecl ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>(class ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: __cdecl ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>(void) __ptr64",UnitsCSCom.dll,Exported Function
"public: __cdecl ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>(class ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"public: __cdecl ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>(void) __ptr64",UnitsCSCom.dll,Exported Function
"public: __cdecl ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>(class ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder> const & __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
public: __cdecl ATL::CComObjectRootEx<class ATL::CComSingleThreadModel>::~CComObjectRootEx<class ATL::CComSingleThreadModel>(void) __ptr64,UnitsCSCom.dll,Exported Function
public: __cdecl ATL::CComObjectRootEx<class ATL::CComSingleThreadModel>::CComObjectRootEx<class ATL::CComSingleThreadModel>(void) __ptr64,UnitsCSCom.dll,Exported Function
"protected: void __cdecl CoElement::SetParameters(class CElement * __ptr64,struct IElement * __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"protected: void __cdecl CoElement::AddSubElements(class CElement * __ptr64,struct IElement * __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
protected: virtual void * __ptr64 __cdecl CPersistentObjectsCollection::FindItem(long) __ptr64,UnitsCSCom.dll,Exported Function
"protected: virtual void * __ptr64 __cdecl CNodesPersistentCollection::FindItem(wchar_t const * __ptr64,bool) __ptr64",UnitsCSCom.dll,Exported Function
"protected: virtual void * __ptr64 __cdecl CItemCollection::FindItem(wchar_t const * __ptr64,bool) __ptr64",UnitsCSCom.dll,Exported Function
protected: virtual void * __ptr64 __cdecl CItemCollection::FindItem(struct IUnknown * __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
protected: virtual void * __ptr64 __cdecl CItemCollection::FindItem(struct IDispatch * __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
protected: virtual void * __ptr64 __cdecl CItemCollection::FindItem(long) __ptr64,UnitsCSCom.dll,Exported Function
protected: virtual void * __ptr64 __cdecl CItemCollection::FindItem(double) __ptr64,UnitsCSCom.dll,Exported Function
protected: virtual long __cdecl CoElementTemporary::CreateSubelementsCollection(struct IElements * __ptr64 * __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
protected: virtual long __cdecl CoElementTemporary::CreateParentObject(struct IElement * __ptr64 * __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
"protected: virtual long __cdecl CoElementTemporary::CreateElement(class CElement * __ptr64,struct IElement * __ptr64 * __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"protected: virtual long __cdecl CoElementTemporary::ChangeParent(long,long) __ptr64",UnitsCSCom.dll,Exported Function
protected: virtual long __cdecl CoElementPersistent::CreateSubelementsCollection(struct IElements * __ptr64 * __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
protected: virtual long __cdecl CoElementPersistent::CreateParentObject(struct IElement * __ptr64 * __ptr64) __ptr64,UnitsCSCom.dll,Exported Function
"protected: virtual long __cdecl CoElementPersistent::CreateElement(class CElement * __ptr64,struct IElement * __ptr64 * __ptr64) __ptr64",UnitsCSCom.dll,Exported Function
"protected: virtual long __cdecl CoElementPersistent::ChangeParent(long,long) __ptr64",UnitsCSCom.dll,Exported Function
protected: virtual class CElement * __ptr64 __cdecl CoElementPersistent::GetObjectElementPtr(void) __ptr64,UnitsCSCom.dll,Exported Function
"protected: static long __cdecl ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::GetTI(unsigned long,struct ITypeInfo * __ptr64 * __ptr64)",UnitsCSCom.dll,Exported Function
"protected: static long __cdecl ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::GetTI(unsigned long,struct ITypeInfo * __ptr64 * __ptr64)",UnitsCSCom.dll,Exported Function
"protected: static long __cdecl ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::GetTI(unsigned long,struct ITypeInfo * __ptr64 * __ptr64)",UnitsCSCom.dll,Exported Function
protected: static int __cdecl CSoidPropertiesCounter::GetElementFilter(struct tagVARIANT),UnitsCSCom.dll,Exported Function
"protected: static class ATL::CComTypeInfoHolder ATL::IDispatchImpl<struct IMDSObjects,&struct _GUID const IID_IMDSObjects,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::_tih",UnitsCSCom.dll,Exported Function
"protected: static class ATL::CComTypeInfoHolder ATL::IDispatchImpl<struct IMDSNodes,&struct _GUID const IID_IMDSNodes,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::_tih",UnitsCSCom.dll,Exported Function
"protected: static class ATL::CComTypeInfoHolder ATL::IDispatchImpl<struct IElement,&struct _GUID const IID_IElement,&struct _GUID const LIBID_mdsUnitsLib,1,0,class ATL::CComTypeInfoHolder>::_tih",UnitsCSCom.dll,Exported Function
protected: long __cdecl CoElementPersistent::ChangeElementParent(long) __ptr64,UnitsCSCom.dll,Exported Function
protected: int __cdecl CoElementPersistent::LockDocument(void) __ptr64,UnitsCSCom.dll,Exported Function
"protected: class CElement * __ptr64 __cdecl CoElement::GetElementParentByLevel(class CElement * __ptr64,long) __ptr64",UnitsCSCom.dll,Exported Function
ncrxEntryPoint,UnitsCSCom.dll,Exported Function
"long __cdecl DependencyPropEditDlg(class NcArray<class NcDbObjectId,class OdPlainObjectsAllocator<class NcDbObjectId> > & __ptr64,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > const & __ptr64)",UnitsCSCom.dll,Exported Function
"long __cdecl CreateAcCOMWrapper(class NcDbObjectId & __ptr64,struct IDispatch * __ptr64 * __ptr64)",UnitsCSCom.dll,Exported Function
IWrCSInsulationDesignation::Visible,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::Update,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::TrueColor,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::TransformBy,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::TraceryType,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::Step,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::SetXData,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::ScaleEntity,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::Rotate3D,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::Rotate,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::PlotStyleName,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::OwnerID,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::ObjectName,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::ObjectID,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::Move,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::Mirror3D,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::Mirror,UnitsCSCom.dll,COM Method
IWrCSInsulationDesignation::Material,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineWeightUp,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineWeightTracery,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineWeightDown,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::Lineweight,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineTypeUp,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineTypeTracery,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineTypeScaleUp,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineTypeScaleTracery,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineTypeScaleDown,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LinetypeScale,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::LineTypeDown,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::Linetype,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::Layer,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::IsViewUpLine,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::IsViewDownLine,UnitsCSCom.dll,COM Property
IWrCSInsulationDesignation::IntersectWith,UnitsCSCom.dll,COM Method
